Feature,Instance,LocX,LocY,Checkin
J,1060,800203.92,782796.33,268
J,1060,800203.92,782796.33,268
J,1061,847689.06,746871.0,554
J,1061,847689.06,746871.0,554
J,1062,1016395.78,1011464.12,58
J,1062,1016395.78,1011464.12,58
J,1063,707807.54,1089673.15,89
J,1063,707807.54,1089673.15,89
J,1064,806779.55,774291.91,82
J,1064,806779.55,774291.91,82
J,1065,1166616.32,944263.47,69
J,1065,1166616.32,944263.47,69
J,1066,1083674.65,978815.12,345
J,1066,1083674.65,978815.12,345
J,1067,1236326.53,1025303.97,54
J,1067,1236326.53,1025303.97,54
J,1068,641464.23,1094479.46,1208
J,1068,641464.23,1094479.46,1208
J,1069,1082322.55,1009218.22,264
J,1069,1082322.55,1009218.22,264
J,1070,876792.71,886380.61,236
J,1070,876792.71,886380.61,236
J,1071,857049.09,886339.7,349
J,1071,857049.09,886339.7,349
J,1072,775042.98,787780.35,1899
J,1072,775042.98,787780.35,1899
J,1073,859425.85,1000893.32,655
J,1073,859425.85,1000893.32,655
J,1074,1129489.15,971935.59,154
J,1074,1129489.15,971935.59,154
J,1075,634940.94,1095804.03,1707
J,1075,634940.94,1095804.03,1707
J,1076,913447.65,939179.48,795
J,1076,913447.65,939179.48,795
J,1077,711123.2,982582.82,512
J,1077,711123.2,982582.82,512
J,1078,1098604.6,980042.89,373
J,1078,1098604.6,980042.89,373
J,1079,778526.82,632293.14,244
J,1079,778526.82,632293.14,244
J,1080,655780.49,538689.22,362
J,1080,655780.49,538689.22,362
J,1081,855437.48,945671.07,59
J,1081,855437.48,945671.07,59
J,1082,1135857.63,1013488.84,657
J,1082,1135857.63,1013488.84,657
J,1083,1129459.08,971945.71,280
J,1083,1129459.08,971945.71,280
J,1084,737768.79,190216.49,419
J,1084,737768.79,190216.49,419
J,1085,861488.54,734782.08,35
J,1085,861488.54,734782.08,35
J,1086,607598.14,928204.24,321
J,1086,607598.14,928204.24,321
J,1087,1028102.51,901341.84,77
J,1087,1028102.51,901341.84,77
J,1088,1090601.12,981572.81,115
J,1088,1090601.12,981572.81,115
J,1089,901449.11,976729.3,392
J,1089,901449.11,976729.3,392
J,1090,774721.1,787977.08,19
J,1090,774721.1,787977.08,19
J,1091,1205169.11,943261.95,389
J,1091,1205169.11,943261.95,389
J,1092,678645.98,796193.95,604
J,1092,678645.98,796193.95,604
J,1093,886219.57,960795.18,211
J,1093,886219.57,960795.18,211
J,1094,736051.37,879480.41,52
J,1094,736051.37,879480.41,52
J,1095,751942.49,983472.42,173
J,1095,751942.49,983472.42,173
J,1096,886038.02,960789.1,91
J,1096,886038.02,960789.1,91
J,1097,1077748.34,971133.84,875
J,1097,1077748.34,971133.84,875
J,1098,869441.89,849550.38,281
J,1098,869441.89,849550.38,281
J,1099,1086013.55,977206.8,480
J,1099,1086013.55,977206.8,480
J,1100,823544.98,984762.17,6
J,1100,823544.98,984762.17,6
J,1101,880642.97,730127.85,194
J,1101,880642.97,730127.85,194
J,1102,1086912.35,986336.68,165
J,1102,1086912.35,986336.68,165
J,1103,1090175.66,976185.0,1310
J,1103,1090175.66,976185.0,1310
J,1104,751387.84,984588.33,204
J,1104,751387.84,984588.33,204
J,1105,867136.41,872361.23,138
J,1105,867136.41,872361.23,138
J,1106,895799.01,755661.37,859
J,1106,895799.01,755661.37,859
J,1107,674268.9,342787.87,179
J,1107,674268.9,342787.87,179
J,1108,772133.84,782960.03,66
J,1108,772133.84,782960.03,66
J,1109,787191.87,792566.73,144
J,1109,787191.87,792566.73,144
J,1110,970027.74,837130.39,207
J,1110,970027.74,837130.39,207
J,1111,977712.68,997091.55,206
J,1111,977712.68,997091.55,206
J,1112,798482.05,859700.1,58
J,1112,798482.05,859700.1,58
J,1113,748988.8,986033.52,215
J,1113,748988.8,986033.52,215
J,1114,776193.49,785850.08,118
J,1114,776193.49,785850.08,118
J,1115,1065726.42,750130.94,288
J,1115,1065726.42,750130.94,288
J,1116,857396.58,828698.66,76
J,1116,857396.58,828698.66,76
J,1117,940827.2,791675.71,598
J,1117,940827.2,791675.71,598
J,1118,649434.29,1097233.1,78
J,1118,649434.29,1097233.1,78
J,1119,406320.64,635309.27,586
J,1119,406320.64,635309.27,586
J,1120,706559.02,982034.86,114
J,1120,706559.02,982034.86,114
J,1121,1087230.88,983716.03,13
J,1121,1087230.88,983716.03,13
J,1122,900567.02,1060522.02,1369
J,1122,900567.02,1060522.02,1369
J,1123,1103359.24,970950.6,553
J,1123,1103359.24,970950.6,553
J,1124,1101752.08,771873.91,281
J,1124,1101752.08,771873.91,281
J,1125,907112.58,882798.72,309
J,1125,907112.58,882798.72,309
J,1126,713042.21,1085087.78,129
J,1126,713042.21,1085087.78,129
J,1127,1096670.0,952756.18,51
J,1127,1096670.0,952756.18,51
J,1128,1171236.2,980533.35,320
J,1128,1171236.2,980533.35,320
J,1129,681376.91,966217.35,1577
J,1129,681376.91,966217.35,1577
J,1130,771682.76,824791.28,115
J,1130,771682.76,824791.28,115
J,1131,770700.43,1020214.22,70
J,1131,770700.43,1020214.22,70
J,1132,869517.63,849620.25,227
J,1132,869517.63,849620.25,227
J,1133,746070.75,714230.42,85
J,1133,746070.75,714230.42,85
J,1134,1086951.33,1021326.2,160
J,1134,1086951.33,1021326.2,160
J,1135,1085858.73,1050374.3,203
J,1135,1085858.73,1050374.3,203
J,1136,625436.12,946687.52,20
J,1136,625436.12,946687.52,20
J,1137,769587.78,764095.24,34
J,1137,769587.78,764095.24,34
J,1138,1078345.31,995026.49,624
J,1138,1078345.31,995026.49,624
J,1139,1016945.98,1060069.32,168
J,1139,1016945.98,1060069.32,168
J,1140,974213.25,839515.51,186
J,1140,974213.25,839515.51,186
J,1141,1173026.01,977290.76,492
J,1141,1173026.01,977290.76,492
J,1142,585390.89,555633.25,348
J,1142,585390.89,555633.25,348
J,1143,803689.99,460562.74,454
J,1143,803689.99,460562.74,454
J,1144,838459.33,767174.81,4
J,1144,838459.33,767174.81,4
J,1145,971930.04,814797.83,28
J,1145,971930.04,814797.83,28
J,1146,1033669.08,838637.89,1111
J,1146,1033669.08,838637.89,1111
J,1147,903438.29,874129.57,406
J,1147,903438.29,874129.57,406
J,1148,915348.83,577167.45,161
J,1148,915348.83,577167.45,161
J,1149,986338.75,748576.57,508
J,1149,986338.75,748576.57,508
J,1150,1218369.39,879245.97,182
J,1150,1218369.39,879245.97,182
J,1151,1167146.47,1046401.45,545
J,1151,1167146.47,1046401.45,545
J,1152,1181956.13,865798.82,582
J,1152,1181956.13,865798.82,582
J,1153,1058519.28,982241.11,212
J,1153,1058519.28,982241.11,212
J,1154,772299.79,974824.09,771
J,1154,772299.79,974824.09,771
J,1155,1074415.97,971385.91,159
J,1155,1074415.97,971385.91,159
J,1156,1087317.76,983661.45,38
J,1156,1087317.76,983661.45,38
J,1157,901738.69,889899.58,150
J,1157,901738.69,889899.58,150
J,1158,978987.94,867342.0,152
J,1158,978987.94,867342.0,152
J,1159,760356.94,705565.73,661
J,1159,760356.94,705565.73,661
J,1160,786001.26,718467.83,500
J,1160,786001.26,718467.83,500
J,1161,920097.9,747239.41,38
J,1161,920097.9,747239.41,38
J,1162,624704.38,1082941.5,287
J,1162,624704.38,1082941.5,287
J,1163,1018667.85,700357.35,259
J,1163,1018667.85,700357.35,259
J,1164,876890.72,886206.72,98
J,1164,876890.72,886206.72,98
J,1165,770095.66,734032.63,69
J,1165,770095.66,734032.63,69
J,1166,1125513.03,974966.77,125
J,1166,1125513.03,974966.77,125
J,1167,964784.16,738086.56,722
J,1167,964784.16,738086.56,722
J,1168,1058639.56,944116.19,44
J,1168,1058639.56,944116.19,44
J,1169,952388.02,876803.9,520
J,1169,952388.02,876803.9,520
J,1170,1160338.06,993269.87,835
J,1170,1160338.06,993269.87,835
J,1171,955665.81,701768.36,663
J,1171,955665.81,701768.36,663
J,1172,745251.02,521165.07,76
J,1172,745251.02,521165.07,76
J,1173,816602.91,789530.03,879
J,1173,816602.91,789530.03,879
J,1174,1090988.71,969523.01,159
J,1174,1090988.71,969523.01,159
J,1175,842258.36,994503.58,353
J,1175,842258.36,994503.58,353
J,1176,932189.99,853063.76,144
J,1176,932189.99,853063.76,144
J,1177,975671.16,1060227.57,302
J,1177,975671.16,1060227.57,302
J,1178,662636.8,542351.65,472
J,1178,662636.8,542351.65,472
J,1179,984246.0,1006566.49,1097
J,1179,984246.0,1006566.49,1097
J,1180,850675.04,757044.94,320
J,1180,850675.04,757044.94,320
J,1181,746720.07,983368.3,1022
J,1181,746720.07,983368.3,1022
J,1182,861901.74,777757.38,2290
J,1182,861901.74,777757.38,2290
J,1183,921064.65,559218.43,459
J,1183,921064.65,559218.43,459
J,1184,898090.02,754997.05,203
J,1184,898090.02,754997.05,203
J,1185,898544.43,883394.28,398
J,1185,898544.43,883394.28,398
J,1186,1186800.99,1038099.61,2
J,1186,1186800.99,1038099.61,2
J,1187,911618.85,683791.7,416
J,1187,911618.85,683791.7,416
J,1188,1058773.22,981990.37,400
J,1188,1058773.22,981990.37,400
J,1189,1249700.55,867715.2,819
J,1189,1249700.55,867715.2,819
J,1190,1020810.72,927797.16,473
J,1190,1020810.72,927797.16,473
J,1191,716792.24,1042939.59,386
J,1191,716792.24,1042939.59,386
J,1192,1065633.97,950824.12,165
J,1192,1065633.97,950824.12,165
J,1193,1082365.98,1009223.26,766
J,1193,1082365.98,1009223.26,766
J,1194,888391.4,922564.46,539
J,1194,888391.4,922564.46,539
J,1195,1101553.83,963931.78,188
J,1195,1101553.83,963931.78,188
J,1196,1039132.07,981838.72,552
J,1196,1039132.07,981838.72,552
J,1197,640248.0,540084.74,144
J,1197,640248.0,540084.74,144
J,1198,1064338.67,968052.64,637
J,1198,1064338.67,968052.64,637
J,1199,1186807.67,1038094.59,256
J,1199,1186807.67,1038094.59,256
J,1200,451760.91,663703.59,1952
J,1200,451760.91,663703.59,1952
J,1201,683419.55,514517.35,433
J,1201,683419.55,514517.35,433
J,1202,974046.19,1070256.32,184
J,1202,974046.19,1070256.32,184
J,1203,889735.7,1060375.8,863
J,1203,889735.7,1060375.8,863
J,1204,984616.88,870921.48,611
J,1204,984616.88,870921.48,611
J,1205,921499.01,892099.57,1386
J,1205,921499.01,892099.57,1386
J,1206,970136.89,1037793.32,1534
J,1206,970136.89,1037793.32,1534
J,1207,937249.8,792379.43,392
J,1207,937249.8,792379.43,392
J,1208,868378.25,872361.23,466
J,1208,868378.25,872361.23,466
J,1209,1101943.65,973698.77,215
J,1209,1101943.65,973698.77,215
J,1210,1164670.58,1023482.32,1360
J,1210,1164670.58,1023482.32,1360
J,1211,763170.3,525897.72,449
J,1211,763170.3,525897.72,449
J,1212,733216.85,450822.57,288
J,1212,733216.85,450822.57,288
J,1213,1138721.1,970624.6,421
J,1213,1138721.1,970624.6,421
J,1214,902065.02,874617.18,168
J,1214,902065.02,874617.18,168
J,1215,756211.53,875009.5,49
J,1215,756211.53,875009.5,49
J,1216,804803.75,795793.65,1441
J,1216,804803.75,795793.65,1441
J,1217,856103.51,781080.42,579
J,1217,856103.51,781080.42,579
J,1218,1091713.77,980782.1,354
J,1218,1091713.77,980782.1,354
J,1219,799275.04,691826.31,267
J,1219,799275.04,691826.31,267
J,1220,1137013.71,1056399.68,217
J,1220,1137013.71,1056399.68,217
J,1221,1005337.26,907749.2,2445
J,1221,1005337.26,907749.2,2445
J,1222,895949.37,1059194.88,1357
J,1222,895949.37,1059194.88,1357
J,1223,816429.17,789497.94,323
J,1223,816429.17,789497.94,323
J,1224,1103970.69,956341.08,1
J,1224,1103970.69,956341.08,1
J,1225,1300335.4,883533.44,329
J,1225,1300335.4,883533.44,329
J,1226,1102581.83,927142.75,532
J,1226,1102581.83,927142.75,532
J,1227,1056209.34,725395.77,720
J,1227,1056209.34,725395.77,720
J,1228,1134782.85,891260.33,49
J,1228,1134782.85,891260.33,49
J,1229,834715.98,769847.45,519
J,1229,834715.98,769847.45,519
J,1230,959100.65,666984.2,137
J,1230,959100.65,666984.2,137
J,1231,1197260.3,873722.87,471
J,1231,1197260.3,873722.87,471
J,1232,861299.2,790645.9,279
J,1232,861299.2,790645.9,279
J,1233,1052638.63,957294.36,447
J,1233,1052638.63,957294.36,447
J,1234,1054976.41,1030823.82,418
J,1234,1054976.41,1030823.82,418
J,1235,895506.09,1061202.04,903
J,1235,895506.09,1061202.04,903
J,1236,792469.97,555472.24,77
J,1236,792469.97,555472.24,77
J,1237,1044527.12,807097.84,34
J,1237,1044527.12,807097.84,34
J,1238,710913.82,1061530.51,663
J,1238,710913.82,1061530.51,663
J,1239,824649.83,778381.46,906
J,1239,824649.83,778381.46,906
J,1240,979225.17,867262.03,93
J,1240,979225.17,867262.03,93
J,1241,986291.97,661190.69,792
J,1241,986291.97,661190.69,792
J,1242,1150764.18,907057.47,546
J,1242,1150764.18,907057.47,546
J,1243,823937.02,971734.15,193
J,1243,823937.02,971734.15,193
J,1244,1166741.06,1016980.07,71
J,1244,1166741.06,1016980.07,71
J,1245,1123386.86,985451.43,416
J,1245,1123386.86,985451.43,416
J,1246,908943.6,747781.59,264
J,1246,908943.6,747781.59,264
J,1247,996818.11,987232.95,17
J,1247,996818.11,987232.95,17
J,1248,951381.18,630858.03,626
J,1248,951381.18,630858.03,626
J,1249,625110.9,803218.21,331
J,1249,625110.9,803218.21,331
J,1250,931809.08,852917.92,817
J,1250,931809.08,852917.92,817
J,1251,1251321.08,1020391.34,62
J,1251,1251321.08,1020391.34,62
J,1252,991486.55,785266.98,518
J,1252,991486.55,785266.98,518
J,1253,694822.22,528808.68,70
J,1253,694822.22,528808.68,70
J,1254,929345.45,897085.18,172
J,1254,929345.45,897085.18,172
J,1255,1134124.62,1031108.26,668
J,1255,1134124.62,1031108.26,668
J,1256,773175.2,787898.39,61
J,1256,773175.2,787898.39,61
J,1257,941789.48,878745.33,241
J,1257,941789.48,878745.33,241
J,1258,977436.47,834348.25,24
J,1258,977436.47,834348.25,24
J,1259,831859.19,1072254.84,78
J,1259,831859.19,1072254.84,78
J,1260,917613.11,739974.22,4
J,1260,917613.11,739974.22,4
J,1261,906686.01,976690.86,235
J,1261,906686.01,976690.86,235
J,1262,1121748.52,978610.81,56
J,1262,1121748.52,978610.81,56
J,1263,585840.85,563221.69,80
J,1263,585840.85,563221.69,80
J,1264,931813.54,671186.01,663
J,1264,931813.54,671186.01,663
J,1265,1076767.11,992785.22,817
J,1265,1076767.11,992785.22,817
J,1266,1113608.05,976775.84,76
J,1266,1113608.05,976775.84,76
J,1267,911143.28,615696.89,355
J,1267,911143.28,615696.89,355
J,1268,900362.08,1060569.1,304
J,1268,900362.08,1060569.1,304
J,1269,562974.25,536552.71,154
J,1269,562974.25,536552.71,154
J,1270,906489.99,976480.42,321
J,1270,906489.99,976480.42,321
J,1271,1104341.57,1020655.0,226
J,1271,1104341.57,1020655.0,226
J,1272,1082308.07,985244.25,298
J,1272,1082308.07,985244.25,298
J,1273,1122783.2,864108.66,50
J,1273,1122783.2,864108.66,50
J,1274,859656.4,1161352.69,124
J,1274,859656.4,1161352.69,124
J,1275,1149358.62,855088.91,77
J,1275,1149358.62,855088.91,77
J,1276,1058560.49,982085.41,165
J,1276,1058560.49,982085.41,165
J,1277,1020217.09,1008147.95,220
J,1277,1020217.09,1008147.95,220
J,1278,833299.28,819478.45,207
J,1278,833299.28,819478.45,207
J,1279,1224167.62,1003179.79,215
J,1279,1224167.62,1003179.79,215
J,1280,880686.41,729987.06,761
J,1280,880686.41,729987.06,761
J,1281,727498.81,937271.66,164
J,1281,727498.81,937271.66,164
J,1282,907385.45,1059822.92,4
J,1282,907385.45,1059822.92,4
J,1283,1015107.16,821878.06,1107
J,1283,1015107.16,821878.06,1107
J,1284,1062174.64,969741.72,191
J,1284,1062174.64,969741.72,191
J,1285,1083811.64,983538.12,32
J,1285,1083811.64,983538.12,32
J,1286,936467.94,991337.16,376
J,1286,936467.94,991337.16,376
J,1287,713880.87,1093723.32,561
J,1287,713880.87,1093723.32,561
J,1288,929557.06,744683.08,658
J,1288,929557.06,744683.08,658
J,1289,1094125.06,995494.86,607
J,1289,1094125.06,995494.86,607
J,1290,796287.94,736370.4,941
J,1290,796287.94,736370.4,941
J,1291,1095502.78,980842.77,66
J,1291,1095502.78,980842.77,66
J,1292,936066.99,746072.72,327
J,1292,936066.99,746072.72,327
J,1293,925627.72,623756.81,48
J,1293,925627.72,623756.81,48
J,1294,812228.07,773063.81,764
J,1294,812228.07,773063.81,764
J,1295,771647.12,973958.86,327
J,1295,771647.12,973958.86,327
J,1296,575236.75,519966.46,743
J,1296,575236.75,519966.46,743
J,1297,1037569.46,984511.51,835
J,1297,1037569.46,984511.51,835
J,1298,1067563.01,985222.02,156
J,1298,1067563.01,985222.02,156
J,1299,1080632.97,977750.02,90
J,1299,1080632.97,977750.02,90
J,1300,722947.99,471874.21,187
J,1300,722947.99,471874.21,187
J,1301,817243.33,986957.11,130
J,1301,817243.33,986957.11,130
J,1302,739320.25,956447.57,1039
J,1302,739320.25,956447.57,1039
J,1303,746606.47,981409.01,150
J,1303,746606.47,981409.01,150
J,1304,672518.07,856034.57,44
J,1304,672518.07,856034.57,44
J,1305,833232.46,768274.07,232
J,1305,833232.46,768274.07,232
J,1306,1186544.82,928185.92,154
J,1306,1186544.82,928185.92,154
J,1307,889770.23,888188.86,81
J,1307,889770.23,888188.86,81
J,1308,974883.73,833243.56,348
J,1308,974883.73,833243.56,348
J,1309,1090566.59,981076.35,896
J,1309,1090566.59,981076.35,896
J,1310,988133.02,669890.39,403
J,1310,988133.02,669890.39,403
J,1311,1184726.05,979053.81,192
J,1311,1184726.05,979053.81,192
J,1312,1205358.45,943270.08,44
J,1312,1205358.45,943270.08,44
J,1313,906995.64,889811.65,29
J,1313,906995.64,889811.65,29
J,1314,846783.57,785794.15,321
J,1314,846783.57,785794.15,321
J,1315,825547.52,802669.43,2
J,1315,825547.52,802669.43,2
J,1316,895939.35,1045078.09,225
J,1316,895939.35,1045078.09,225
J,1317,954588.81,754565.57,377
J,1317,954588.81,754565.57,377
J,1318,1070644.78,751495.71,236
J,1318,1070644.78,751495.71,236
J,1319,935627.05,711761.73,129
J,1319,935627.05,711761.73,129
J,1320,880595.08,730125.77,49
J,1320,880595.08,730125.77,49
J,1321,1096786.94,992987.16,363
J,1321,1096786.94,992987.16,363
J,1322,835681.61,877285.2,211
J,1322,835681.61,877285.2,211
J,1323,918625.51,626696.98,304
J,1323,918625.51,626696.98,304
J,1324,868843.8,790419.21,8
J,1324,868843.8,790419.21,8
J,1325,571500.08,1099366.77,913
J,1325,571500.08,1099366.77,913
J,1326,1236592.72,1025214.45,213
J,1326,1236592.72,1025214.45,213
J,1327,721634.87,961180.35,485
J,1327,721634.87,961180.35,485
J,1328,1244624.04,850796.68,52
J,1328,1244624.04,850796.68,52
J,1329,889001.74,900811.92,70
J,1329,889001.74,900811.92,70
J,1330,1125408.33,974932.36,294
J,1330,1125408.33,974932.36,294
J,1331,964139.3,1045907.85,709
J,1331,964139.3,1045907.85,709
J,1332,901907.98,874932.68,11
J,1332,901907.98,874932.68,11
J,1333,1088766.76,967715.39,309
J,1333,1088766.76,967715.39,309
J,1334,1083056.51,1000606.83,147
J,1334,1083056.51,1000606.83,147
J,1335,812057.66,762173.81,154
J,1335,812057.66,762173.81,154
J,1336,1163520.07,1005536.21,247
J,1336,1163520.07,1005536.21,247
J,1337,755881.86,663118.82,66
J,1337,755881.86,663118.82,66
J,1338,725995.24,795100.58,485
J,1338,725995.24,795100.58,485
J,1339,802117.36,557446.83,176
J,1339,802117.36,557446.83,176
J,1340,933781.55,726825.29,116
J,1340,933781.55,726825.29,116
J,1341,1052958.28,968700.77,303
J,1341,1052958.28,968700.77,303
J,1342,950931.22,733466.58,842
J,1342,950931.22,733466.58,842
J,1343,952832.41,646054.26,191
J,1343,952832.41,646054.26,191
J,1344,1123220.91,864136.36,216
J,1344,1123220.91,864136.36,216
J,1345,766526.06,738836.68,333
J,1345,766526.06,738836.68,333
J,1346,1058032.57,975255.15,456
J,1346,1058032.57,975255.15,456
J,1347,1071186.07,986785.33,907
J,1347,1071186.07,986785.33,907
J,1348,746529.62,801523.19,11
J,1348,746529.62,801523.19,11
J,1349,906794.05,1015817.16,592
J,1349,906794.05,1015817.16,592
J,1350,1063006.62,981590.0,364
J,1350,1063006.62,981590.0,364
J,1351,808718.61,435654.61,655
J,1351,808718.61,435654.61,655
J,1352,911927.36,683827.37,500
J,1352,911927.36,683827.37,500
J,1353,941475.4,790396.44,94
J,1353,941475.4,790396.44,94
J,1354,723053.8,472028.36,43
J,1354,723053.8,472028.36,43
J,1355,940744.78,837637.73,6
J,1355,940744.78,837637.73,6
J,1356,902324.53,886493.13,554
J,1356,902324.53,886493.13,554
J,1357,591720.39,567862.76,1582
J,1357,591720.39,567862.76,1582
J,1358,1095276.68,981399.91,125
J,1358,1095276.68,981399.91,125
J,1359,831209.87,347862.17,30
J,1359,831209.87,347862.17,30
J,1360,1219322.76,996897.79,1504
J,1360,1219322.76,996897.79,1504
J,1361,862608.98,1012600.44,113
J,1361,862608.98,1012600.44,113
J,1362,1056309.58,725463.6,535
J,1362,1056309.58,725463.6,535
J,1363,1186361.05,835220.15,1450
J,1363,1186361.05,835220.15,1450
J,1364,786059.17,718450.07,2047
J,1364,786059.17,718450.07,2047
J,1365,863613.59,1213306.34,6
J,1365,863613.59,1213306.34,6
J,1366,1090463.01,981242.18,253
J,1366,1090463.01,981242.18,253
J,1367,802556.18,894456.34,921
J,1367,802556.18,894456.34,921
J,1368,781262.21,789801.24,968
J,1368,781262.21,789801.24,968
J,1369,1079880.07,956193.01,837
J,1369,1079880.07,956193.01,837
J,1370,540661.2,1117586.69,24
J,1370,540661.2,1117586.69,24
J,1371,1082382.69,952256.98,1105
J,1371,1082382.69,952256.98,1105
J,1372,1048369.59,989408.04,60
J,1372,1048369.59,989408.04,60
J,1373,711916.2,1060900.6,836
J,1373,711916.2,1060900.6,836
J,1374,805723.71,757490.84,649
J,1374,805723.71,757490.84,649
J,1375,915944.69,634744.56,28
J,1375,915944.69,634744.56,28
J,1376,721664.94,585716.48,185
